Species,Longitude,Latitude,Trap,Station,Date,Tavg,WetBulb,PrecipTotal,AvgSpeed,Heat,Cool,Tmax,Tmin,DewPoint,ResultSpeed,ResultDir,StnPressure,SeaLevel,Rain,Sunrise,Sunset,WnvPresent
CULEX RESTUANS,-87.707973,41.682587,T158,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.707973,41.682587,T158,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.730698,41.948167,T218,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.730698,41.948167,T218,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.730698,41.948167,T218,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.69181,41.963976,T220,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.69181,41.963976,T220,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.69181,41.963976,T220,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.731435,41.743402,T225,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.60096300000001,41.728495,T227,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.890615,41.974689,T900,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS,-87.890615,41.974689,T900,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX TERRITANS,-87.890615,41.974689,T900,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.805059,41.973845000000004,T223,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,T903,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.930995,41.957799,T903,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS,-87.930995,41.957799,T903,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004,T223,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,T011,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.832763,41.944869,T011,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS,-87.832763,41.944869,T011,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.81150600000001,42.011601,T016,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS,-87.81150600000001,42.011601,T016,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,T002,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.800991,41.95469,T002,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS,-87.800991,41.95469,T002,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995,T017,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.777189,41.960615999999995,T017,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS,-87.77792099999999,42.008314,T008,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX RESTUANS,-87.77792099999999,42.008314,T008,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314,T008,1.0,2009-07-31,70.0,61.0,0.0,7.3,0.0,5.0,81.0,58.0,54.0,6.2,26.0,29.23,29.94,0.0,444.0,1913.0,0
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,T002,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.800991,41.95469,T002,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.890615,41.974689,T900,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX SALINARIUS,-87.890615,41.974689,T900,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,T903,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX RESTUANS,-87.930995,41.957799,T903,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.930995,41.957799,T903,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX RESTUANS,-87.890615,41.974689,T900,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006,T009,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.862995,41.992478000000006,T009,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX RESTUANS,-87.832763,41.944869,T011,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.832763,41.944869,T011,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.81150600000001,42.011601,T016,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.757639,41.964242,T003,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.757639,41.964242,T003,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314,T008,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.747113,41.991429,T012,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.747113,41.991429,T012,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.794896,41.94016,T144,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995,T017,1.0,2009-08-07,69.0,63.0,0.33,7.8,0.0,4.0,74.0,64.0,59.0,7.3,15.0,29.36,30.09,1.0,451.0,1904.0,0
CULEX PIPIENS,-87.930995,41.957799,T903,1.0,2009-07-27,74.0,66.0,0.02,10.1,0.0,9.0,84.0,64.0,61.0,9.3,23.0,29.13,29.86,1.0,440.0,1917.0,0
CULEX SALINARIUS,-87.890615,41.974689,T900,1.0,2009-07-27,74.0,66.0,0.02,10.1,0.0,9.0,84.0,64.0,61.0,9.3,23.0,29.13,29.86,1.0,440.0,1917.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,T903,1.0,2009-07-27,74.0,66.0,0.02,10.1,0.0,9.0,84.0,64.0,61.0,9.3,23.0,29.13,29.86,1.0,440.0,1917.0,0
CULEX RESTUANS,-87.930995,41.957799,T903,1.0,2009-07-27,74.0,66.0,0.02,10.1,0.0,9.0,84.0,64.0,61.0,9.3,23.0,29.13,29.86,1.0,440.0,1917.0,0
CULEX PIPIENS,-87.890615,41.974689,T900,1.0,2009-07-27,74.0,66.0,0.02,10.1,0.0,9.0,84.0,64.0,61.0,9.3,23.0,29.13,29.86,1.0,440.0,1917.0,0
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2009-07-27,74.0,66.0,0.02,10.1,0.0,9.0,84.0,64.0,61.0,9.3,23.0,29.13,29.86,1.0,440.0,1917.0,0
CULEX RESTUANS,-87.890615,41.974689,T900,1.0,2009-07-27,74.0,66.0,0.02,10.1,0.0,9.0,84.0,64.0,61.0,9.3,23.0,29.13,29.86,1.0,440.0,1917.0,0
CULEX PIPIENS/RESTUANS,-87.69845699999999,41.94983,T019,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.69845699999999,41.94983,T019,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.689778,41.986921,T028,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX RESTUANS,-87.689778,41.986921,T028,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.689778,41.986921,T028,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995,T031,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.763416,41.801497999999995,T031,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.701431,41.906638,T033,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.701431,41.906638,T033,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX TERRITANS,-87.76007,41.961743,T141,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.629798,41.878114000000004,T145,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.629798,41.878114000000004,T145,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.702575,41.958271,T146,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.667736,41.994469,T149,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX RESTUANS,-87.667736,41.994469,T149,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.667736,41.994469,T149,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.61156,41.891126,T129,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.666455,41.9216,T045,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118,T046,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.654224,41.867108,T048,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.654224,41.867108,T048,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.655232,41.896282,T049,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,T054,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.632085,41.921965,T054,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.61156,41.891126,T129,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX TERRITANS,-87.61156,41.891126,T129,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.68776899999999,42.01743,T148,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.68776899999999,42.01743,T148,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.760886,41.907645,T153,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX TERRITANS,-87.675919,42.006858,T150,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.800515,41.916265,T151,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.800515,41.916265,T151,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.66214000000001,42.010412,T018,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.66214000000001,42.010412,T018,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996,T030,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.776385,41.942114000000004,T005,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX TERRITANS,-87.776385,41.942114000000004,T005,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.705085,41.883284,T044,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.705085,41.883284,T044,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.748367,41.962728000000006,T004,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX RESTUANS,-87.748367,41.962728000000006,T004,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.748367,41.962728000000006,T004,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.677737,41.836644,T035,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.677737,41.836644,T035,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX TERRITANS,-87.677737,41.836644,T035,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.716277,41.846075,T152,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.716277,41.846075,T152,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX TERRITANS,-87.716277,41.846075,T152,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.752329,41.918704999999996,T154,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX SALINARIUS,-87.752329,41.918704999999996,T154,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.785288,41.923738,T013,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.79518,41.921177,T037,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.696269,41.868142,T047,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.696269,41.868142,T047,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.656913,41.846283,T051,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.674677,41.966986999999996,T219,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,T013,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.666455,41.9216,T045,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996,T039,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX SALINARIUS,-87.726737,41.911823999999996,T039,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.67837800000001,41.823065,T060,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.67837800000001,41.823065,T060,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.679447,41.801179,T061,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737,T062,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.71188000000001,41.800737,T062,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.726549,41.82561,T063,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS/RESTUANS,-87.728492,41.984809000000006,T027,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.728492,41.984809000000006,T027,2.0,2007-09-18,78.0,65.0,0.0,12.8,0.0,13.0,89.0,66.0,57.0,12.5,19.0,29.41,30.05,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.750938,41.979243,T025,1.0,2007-09-18,76.0,65.0,0.0,13.1,0.0,11.0,88.0,63.0,58.0,12.9,19.0,29.34,30.06,0.0,535.0,1756.0,0
CULEX PIPIENS,-87.81150600000001,42.011601,T016,1.0,2007-09-18,76.0,65.0,0.0,13.1,0.0,11.0,88.0,63.0,58.0,12.9,19.0,29.34,30.06,0.0,535.0,1756.0,0
